,cafe_name,cafe_type,starring,visitor_review,blog_review,address,business_hours,phone_number,connection_site,description,menu,keyword,keyword_number,image_link
28,벌크커피 대구대점,테이크아웃커피,4.64,87,1,경북 경산시 진량읍 대구대로 201 향토생활관 1,22:00에 영업 종료,0507-1341-2382,,,,"{'음료가 맛있어요': 19, '커피가 맛있어요': 13, '친절해요': 12, '가성비가 좋아요': 12, '매장이 청결해요': 4, '대화하기 좋아요': 4, '좌석이 편해요': 3, '특별한 메뉴가 있어요': 2, '디저트가 맛있어요': 1, '인테리어가 멋져요': 1, '주차하기 편해요': 1, '집중하기 좋아요': 1, '화장실이 깨끗해요': 1, '뷰가 좋아요': 1}",51,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190926_180%2F1569507304844GLE4K_JPEG%2Fu2nNmYyMKlCJaGlMjRxjNM-i.jpg"""
29,카페빈트리,카페,4.49,204,5,경북 경산시 하양읍 대경로159길 30 동서빌딩 1층 102호 카페빈트리,,0507-1310-3310,,,,"{'커피가 맛있어요': 66, '음료가 맛있어요': 32, '매장이 청결해요': 27, '대화하기 좋아요': 21, '친절해요': 19, '디저트가 맛있어요': 17, '인테리어가 멋져요': 11, '좌석이 편해요': 8, '주차하기 편해요': 7, '집중하기 좋아요': 7, '가성비가 좋아요': 5, '뷰가 좋아요': 4, '특별한 메뉴가 있어요': 3, '사진이 잘 나와요': 2, '화장실이 깨끗해요': 2, '오래 머무르기 좋아요': 1}",128,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181016_176%2F1539665988009lxKkQ_JPEG%2FiHcHppyekYX3eiv8NxJVufOt.jpg"""
30,마사커피 대구대점,카페,4.32,35,3,경북 경산시 진량읍 대구대로 201 대구대 서문 마사커피,23:00에 영업 종료,0507-1411-5492,,"아름다운 캠퍼스(늘푸른 테마공원/메밀밭,보리밭), 문천지와 자연이 아울리는 커피가 가장 맛있지 않을까요? 
 
누구와 마시는지~~
어디서 마시는지~~`

원료와 바리스타의 기술보다 더 중요한 것은 분위기가 아닐까요. 

함께 커피를 마시고 싶은 지인과 마사 커피향도 느껴보시고, 분위기도 체험해 보시기 바랍니다. 고맙습니다.",,"{'커피가 맛있어요': 8, '음료가 맛있어요': 5, '가성비가 좋아요': 4, '디저트가 맛있어요': 3, '친절해요': 2, '대화하기 좋아요': 2, '특별한 메뉴가 있어요': 1, '화장실이 깨끗해요': 1}",18,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170224_178%2F1487914568827FScY7_JPEG%2F186173563441541_0.jpeg"""
31,디나폴리카페,카페,0.0,27,26,경북 경산시 진량읍 대구대로 290-1,00:30에 영업 종료,053-851-1991,,"피자,사이드메뉴,커피,빵",,"{'친절해요': 8, '가성비가 좋아요': 4, '디저트가 맛있어요': 3, '특별한 메뉴가 있어요': 3, '매장이 청결해요': 3, '대화하기 좋아요': 3, '음료가 맛있어요': 2, '인테리어가 멋져요': 2, '좌석이 편해요': 1, '음식이 맛있어요': 1, '포장이 깔끔해요': 1, '주차하기 편해요': 1, '사진이 잘 나와요': 1, '화장실이 깨끗해요': 1}",19,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_65%2F1441087877649MQhwP_JPEG%2F166455568953391_0.jpeg"""
32,그라찌에 대구대 동편복지관점,카페,0.0,13,2,경북 경산시 진량읍 대구대로 201,,0507-1322-9668,,,,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191012_41%2F1570856564949gbbSp_JPEG%2FxRU3adPz5eLzgKEo7MDcUGGP.jpg"""
33,러빗커피,"카페,디저트",0.0,40,7,경북 경산시 진량읍 대구대로60길 5-10 1층 러빗커피,21:30에 영업 종료,053-853-1333,,,,"{'커피가 맛있어요': 18, '음료가 맛있어요': 17, '가성비가 좋아요': 15, '친절해요': 14, '매장이 청결해요': 7, '디저트가 맛있어요': 5, '특별한 메뉴가 있어요': 5, '좌석이 편해요': 2, '인테리어가 멋져요': 2, '뷰가 좋아요': 2, '집중하기 좋아요': 1, '대화하기 좋아요': 1, '차가 맛있어요': 1}",35,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210619_24%2F1624081640671bs4qA_JPEG%2FQztHJxfx__Y5YWOKMxKUCeOR.jpg"""
34,앙쥬베이커리,베이커리,4.43,368,68,경북 경산시 하양읍 하양로 184,22:00에 영업 종료,053-852-0403,,,,"{'빵이 맛있어요': 159, '친절해요': 48, '가성비가 좋아요': 37, '특별한 메뉴가 있어요': 22, '매장이 청결해요': 19, '주차하기 편해요': 6, '음료가 맛있어요': 5, '커피가 맛있어요': 4, '인테리어가 멋져요': 4, '대화하기 좋아요': 4, '사진이 잘 나와요': 3, '뷰가 좋아요': 2}",195,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200726_269%2F1595768055572cUCEG_JPEG%2FP_gtWJ6DdIZ-SVkOW_akSU6F.jpeg.jpg"""
35,커피센티멘탈,"카페,디저트",0.0,51,6,경북 경산시 진량읍 대구대로 252-1,22:00에 영업 종료,053-856-4008,,,,"{'커피가 맛있어요': 4, '집중하기 좋아요': 4, '음료가 맛있어요': 3, '친절해요': 3, '대화하기 좋아요': 3, '차분한 분위기에요': 1, '좌석이 편해요': 1, '디저트가 맛있어요': 1, '주차하기 편해요': 1, '매장이 넓어요': 1, '특별한 메뉴가 있어요': 1, '매장이 청결해요': 1, '뷰가 좋아요': 1}",10,
36,마사커피 대구대점,카페,0.0,62,0,경북 경산시 진량읍 대구대로 201 대구대 서문 마사커피,6.18.일,,,,,,,
37,예쁜커피나무,"카페,디저트",4.19,24,0,경북 경산시 하양읍 하양로27길 10 예쁜커피나무,,054-857-2238,,,,,,
38,리더치,카페,0.0,13,3,경북 경산시 하양읍 하양로 116 2층,매주 목요일 휴무,0507-1432-3468,,전화 후 방문 부탁드립니다.,,"{'친절해요': 7, '매장이 청결해요': 4, '가성비가 좋아요': 2, '대화하기 좋아요': 2, '커피가 맛있어요': 1, '좌석이 편해요': 1}",13,
39,커피베이 경산하양점,카페,4.46,49,2,경북 경산시 하양읍 대학로298길 20-8,22:30에 영업 종료,053-857-6688,,,,"{'커피가 맛있어요': 7, '음료가 맛있어요': 4, '친절해요': 4, '인테리어가 멋져요': 2, '매장이 청결해요': 2, '좌석이 편해요': 1}",12,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190225_227%2F1551084850678dtELM_JPEG%2Ft6zNLP8cIazNADI6jpsoNf6W.jpg"""
40,맥스웰하우스 평사휴게소,테이크아웃커피,0.0,35,0,경북 경산시 진량읍 평사리(平沙) 195,,,,,,"{'커피가 맛있어요': 9, '친절해요': 6, '주차하기 편해요': 6, '매장이 청결해요': 5, '음료가 맛있어요': 2, '가성비가 좋아요': 2, '좌석이 편해요': 1, '인테리어가 멋져요': 1, '사진이 잘 나와요': 1, '특별한 메뉴가 있어요': 1}",26,
41,아틀리에빈 하양점,카페,4.36,306,34,경북 경산시 하양읍 하양로 199-1,22:00에 영업 종료,0507-1415-1306,,,,"{'커피가 맛있어요': 69, '음료가 맛있어요': 44, '친절해요': 41, '가성비가 좋아요': 37, '디저트가 맛있어요': 35, '매장이 청결해요': 30, '대화하기 좋아요': 27, '인테리어가 멋져요': 22, '집중하기 좋아요': 14, '좌석이 편해요': 12, '화장실이 깨끗해요': 10, '사진이 잘 나와요': 9, '뷰가 좋아요': 6, '특별한 메뉴가 있어요': 5, '주차하기 편해요': 2, '아늑해요': 1}",145,
42,카페봄봄 경산봉회점,카페,4.15,386,2,경북 경산시 진량읍 공단로 579,21:00에 영업 종료,053-217-0788,,,,"{'커피가 맛있어요': 143, '가성비가 좋아요': 120, '친절해요': 103, '음료가 맛있어요': 102, '주차하기 편해요': 60, '디저트가 맛있어요': 18, '매장이 청결해요': 18, '특별한 메뉴가 있어요': 15, '좌석이 편해요': 7, '화장실이 깨끗해요': 6, '뷰가 좋아요': 6, '인테리어가 멋져요': 3, '대화하기 좋아요': 3, '사진이 잘 나와요': 2, '종류가 다양해요': 2, '컨셉이 독특해요': 1, '음식이 빨리 나와요': 1, '메뉴 구성이 알차요': 1, '집중하기 좋아요': 1}",330,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210421_110%2F16189668586637TRgO_JPEG%2FwoeY_Z3J8SoQEwGm_kiAoFY5.jpg"""
43,커피왕 하양점,테이크아웃커피,4.15,161,4,경북 경산시 하양읍 하양로 96,21:00에 영업 종료,0507-0289-4161,,"저희 매장은 [패스오더 앱]으로 편하게 주문이 가능한 매장입니다!
앱으로 미리 주문하고 방문 후 기다리지 않는 VIP 경험을 가져보세요!",,"{'커피가 맛있어요': 32, '가성비가 좋아요': 27, '음료가 맛있어요': 26, '친절해요': 19, '디저트가 맛있어요': 9, '매장이 청결해요': 8, '인테리어가 멋져요': 3, '특별한 메뉴가 있어요': 3, '좌석이 편해요': 2, '집중하기 좋아요': 2, '주차하기 편해요': 1, '사진이 잘 나와요': 1, '대화하기 좋아요': 1}",93,
44,비타민카페,카페,0.0,26,6,경북 경산시 하양읍 하양로 161,21:00에 영업 종료,053-857-8193,,,,"{'음료가 맛있어요': 11, '가성비가 좋아요': 11, '커피가 맛있어요': 9, '디저트가 맛있어요': 8, '친절해요': 4, '특별한 메뉴가 있어요': 4, '인테리어가 멋져요': 2, '주차하기 편해요': 2, '좌석이 편해요': 1, '음식이 맛있어요': 1, '매장이 청결해요': 1, '화장실이 깨끗해요': 1, '뷰가 좋아요': 1}",23,
45,커피맘,테이크아웃커피,4.7,57,6,경북 경산시 하양읍 대경로159길 23-1,24:00에 영업 종료,053-853-9003,,,,"{'커피가 맛있어요': 18, '음료가 맛있어요': 7, '친절해요': 7, '디저트가 맛있어요': 2, '가성비가 좋아요': 2, '매장이 청결해요': 2, '대화하기 좋아요': 2, '인테리어가 멋져요': 1, '사진이 잘 나와요': 1, '특별한 메뉴가 있어요': 1, '집중하기 좋아요': 1}",24,
46,홍당커피,"카페,디저트",4.61,34,3,경북 경산시 진량읍 금호강변로 830-1,20:00에 영업 종료,053-281-5302,,,,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201009_134%2F1602223085598MmSdv_JPEG%2FDE4DsGQlP3HEyiVyQ3o5KSeC.jpg"""
47,더리터 경산진량점,테이크아웃커피,0.0,87,1,경북 경산시 진량읍 봉황길 41 108호 더리터 경산진량점,21:30에 라스트오더,053-214-7114,,,,"{'커피가 맛있어요': 41, '음료가 맛있어요': 39, '가성비가 좋아요': 31, '친절해요': 20, '매장이 청결해요': 16, '디저트가 맛있어요': 9, '인테리어가 멋져요': 5, '특별한 메뉴가 있어요': 3, '대화하기 좋아요': 2, '좌석이 편해요': 1, '사진이 잘 나와요': 1, '집중하기 좋아요': 1, '화장실이 깨끗해요': 1}",86,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230325_298%2F1679736626823SiaCe_JPEG%2F8E1C8A4F-2CB8-4C0D-999A-56A0B6D89C05.jpeg"""
48,커피왕 진량점,테이크아웃커피,4.35,327,1,경북 경산시 진량읍 봉황길 28,정보없음,0507-1323-1217,,"커피왕은,
 바쁜 일상 속에서 커피왕 매장을 방문하는 시간 동안 만큼은 왕처럼 편하게 먹고 마시고 즐길 수 있는 서비스를 제공해드리기 위해 항상 노력하고 최선을 다하고 있습니다.
크기도 왕, 맛도 왕, 가격도 왕, 서비스도 왕!
고객은 왕이다 라는 마인드로 모든 면에서 고객을 만족 시켜줄 수 있도록 꾸준히 연구하고 발전해 나가는 고객 맞춤 커피 전문점 브랜드로 성장하도록 노력하겠습니다.",,"{'커피가 맛있어요': 120, '가성비가 좋아요': 75, '음료가 맛있어요': 68, '친절해요': 61, '디저트가 맛있어요': 35, '특별한 메뉴가 있어요': 21, '주차하기 편해요': 19, '매장이 청결해요': 18, '인테리어가 멋져요': 12, '좌석이 편해요': 7, '대화하기 좋아요': 5, '사진이 잘 나와요': 3, '집중하기 좋아요': 3, '화장실이 깨끗해요': 3, '뷰가 좋아요': 3}",226,"""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191122_134%2F15743972080709Jesy_JPEG%2FTbjmK0M_Ytpr8orwNxxlHkyb.jpg"""
49,나우커피 경산진량점,"카페,디저트",0.0,21,1,경북 경산시 진량읍 봉황길 19 나우커피 경산진량점,연중무휴,,,"나우커피경산진량점은 24시 무인카페로 24시 언제나 저렴한 가격으로 맛있는 커피를 즐기실 수 있어요^^
최고급UCC원두와 스타벅스 원두를 고집하고 있어 저가커피와 차별화된 고급커피를 제공하고 있답니다.
아메리카노 1400
아이스아메리카노 1500
카페라떼 2300
아이스카페라떼2500
의 착한가격에 또한번 반하게 될거에요^^",,"{'매장이 청결해요': 7, '커피가 맛있어요': 6, '친절해요': 4, '디저트가 맛있어요': 3, '음료가 맛있어요': 3, '가성비가 좋아요': 3, '특별한 메뉴가 있어요': 3, '대화하기 좋아요': 3, '좌석이 편해요': 1, '인테리어가 멋져요': 1, '주차하기 편해요': 1, '사진이 잘 나와요': 1, '화장실이 깨끗해요': 1, '뷰가 좋아요': 1}",21,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220214_273%2F1644837819405kXCXa_JPEG%2FIMG_20210318_120213_730.jpg"""
50,라팡순쌀빵베이커리카페,"카페,디저트",4.46,110,11,경북 경산시 진량읍 대구대로 252,22:50에 라스트오더,010-6857-6462,,"쌀로 만든 건강한 빵을 맛보여드립니다
고급스런 커피도 저렴한 가격에 드실수 있습니다
밀가루가 소화 안되시는분 아토피가 있으신분
건강한 빵을 원하시는분께 추천합니다
쌀 케익은 선물용으로 좋아요
머랭 마카롱 즉석찹쌀와플 샌드위치 등등 다양한 디저트들 맛볼 수 있어요",,"{'디저트가 맛있어요': 25, '특별한 메뉴가 있어요': 22, '음료가 맛있어요': 15, '커피가 맛있어요': 12, '친절해요': 11, '가성비가 좋아요': 7, '인테리어가 멋져요': 5, '대화하기 좋아요': 4, '뷰가 좋아요': 3, '좌석이 편해요': 2, '사진이 잘 나와요': 2, '기본 안주가 좋아요': 1, '오래 머무르기 좋아요': 1, '집중하기 좋아요': 1, '화장실이 깨끗해요': 1}",61,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171019_109%2F15084199744819vH94_JPEG%2FZasuxHn0zD-jl7wlpQ2QMiuO.jpg"""
51,팔공티 대구대점,차,0.0,297,9,경북 경산시 진량읍 대구대로 238 1층,23:00에 영업 종료,0507-1378-1340,,"'활기찬 티 한 잔, 팔공티'
맛있는 차를 부담없이, 그리고 재밌게 즐기는 시간을 팔공티와 함께 가지세요.
여러분의 일상이 팔공티와 함께 리프레시될 수 있길 바랍니다.

팔공티는 고품질의 차(茶)를 합리적인 가격에 제공하며,
남녀노소 모두에게 사랑받는 티(TEA) 전문 카페 프랜차이즈입니다.",,"{'음료가 맛있어요': 178, '가성비가 좋아요': 95, '친절해요': 78, '차가 맛있어요': 76, '매장이 청결해요': 47, '디저트가 맛있어요': 30, '특별한 메뉴가 있어요': 23, '인테리어가 멋져요': 10, '대화하기 좋아요': 9, '사진이 잘 나와요': 7, '좌석이 편해요': 6, '화장실이 깨끗해요': 6, '주차하기 편해요': 3, '뷰가 좋아요': 3, '집중하기 좋아요': 2, '메뉴 구성이 알차요': 1}",291,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230829_49%2F1693272196957zP8QX_PNG%2F2023_%25C0%25A5%25BF%25EB_%25B8%25AE%25B4%25BA%25BE%25F3_%25B7%25CE%25B0%25ED_%25283%2529.png"""
52,모디,"카페,디저트",0.0,21,5,경북 경산시 진량읍 진량내리길 13 1층,11/16 휴무,,,,,"{'커피가 맛있어요': 9, '매장이 청결해요': 9, '음료가 맛있어요': 8, '친절해요': 8, '가성비가 좋아요': 7, '디저트가 맛있어요': 4, '인테리어가 멋져요': 3, '집중하기 좋아요': 3, '대화하기 좋아요': 2, '화장실이 깨끗해요': 2, '좌석이 편해요': 1}",21,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220329_152%2F1648518500544dT1SG_PNG%2F%25B8%25F0%25B5%25F0%25B8%25F1%25BE%25F72.png"""
53,카페로와,"카페,디저트",4.39,14,1,경북 경산시 하양읍 대학로 1511-9,22:00에 영업 종료,0507-1327-0626,,,,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210708_95%2F1625742835736L7P6a_JPEG%2FjvTn57YKlzWlpUjxixl5aceM.jpeg.jpg"""
54,카페 오비오,"카페,디저트",0.0,59,7,경북 경산시 둥지로 72,20:00에 영업 종료,010-2134-0080,,경산 임당동에서 음료와 직접 만든 디저트를 판매하고 있습니다 예약 및 포장 가능합니다,,"{'커피가 맛있어요': 43, '디저트가 맛있어요': 40, '친절해요': 35, '음료가 맛있어요': 25, '매장이 청결해요': 24, '인테리어가 멋져요': 17, '사진이 잘 나와요': 17, '대화하기 좋아요': 13, '집중하기 좋아요': 12, '특별한 메뉴가 있어요': 8, '가성비가 좋아요': 7, '좌석이 편해요': 5, '화장실이 깨끗해요': 5, '주차하기 편해요': 1, '뷰가 좋아요': 1}",58,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230505_256%2F1683262352862R0gvE_JPEG%2FKakaoTalk_20220425_190538122_04.jpg"""
55,마고포레스트,"카페,디저트",0.0,5654,1238,"경북 경산시 경안로73길 20 1,2층(대평동)",22:50에 라스트오더,0507-1450-5322,,"넓고 아름다운 정원이 늘 반겨주는, 다양한 베이커리와 커피가 맛있고 편안한 공간이 있는 마고 포레스트 입니다 :)",,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221217_269%2F1671283453936R8Pla_JPEG%2F%25C5%25A9%25B8%25AE%25BD%25BA%25B8%25B6%25BD%25BA_%25C6%25F7%25B7%25B9%25BD%25BA%25C6%25AE%25BD%25A3%25B1%25E6.jpg"""
56,카페 CW,"카페,디저트",0.0,659,649,경북 경산시 강변동로 290 카페 CW,,0507-1436-6543,,"카페 CW는 커피, 디저트와 더불어 멋진 전망이 준비되어 있으며, 최고 퀄리티의 영화 피규어 갤러리 및 스토어가 3층에 자리 잡고 있습니다. 연인, 가족, 지인분들과 함께 커피와 갤러리를 즐기시고 저녁에는 펍과 함께 복합문화 공간을 체험해 보세요~",,"{'인테리어가 멋져요': 487, '커피가 맛있어요': 434, '디저트가 맛있어요': 292, '사진이 잘 나와요': 252, '음료가 맛있어요': 218, '친절해요': 191, '주차하기 편해요': 160, '매장이 청결해요': 158, '뷰가 좋아요': 138, '특별한 메뉴가 있어요': 101, '대화하기 좋아요': 72, '좌석이 편해요': 38, '화장실이 깨끗해요': 36, '집중하기 좋아요': 28, '가성비가 좋아요': 25, '컨셉이 독특해요': 3, '매장이 넓어요': 2, '음식이 맛있어요': 1, '음악이 좋아요': 1, '종류가 다양해요': 1}",658,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220602_152%2F1654148477558twrkO_JPEG%2FCW2.jpg"""
57,쿠프,"카페,디저트",0.0,132,135,경북 경산시 남매공원로2길 8-1 1층,17:30에 라스트오더,0507-1322-9420,,"COUPE는 아이들이 먹어도 안전한 프랑스 밀을사용하여 빵을 만듭니다.
매일 아침 굽는 빵으로 샌드위치와 음료를 제공합니다.",,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230620_49%2F1687244727489cpIBg_JPEG%2FDF818BCB-AE1B-4A18-828F-C74401DD16B9.jpeg"""
58,그리다빵 영남대본점,베이커리,4.55,2138,655,경북 경산시 청운1로 26 그리다빵영남대본점,23:00에 영업 종료,0507-1401-2788,,"그리다빵은 우유버터, 천일염, 친환경 무항생제 계란, 동물성 우유생크림을 사용하여 건강한 빵을 그립니다.

그리다빵의 반죽에는 유산균 발효종과 발효배양액종을 사용하여 식감이 부드럽고 속이 편안한 빵을 그립니다.

그리다빵은 매장에서 당일 반죽하여 48시간 이상 저온숙성시켜 구운 따뜻한 빵을 당일 판매만을 원칙으로 운영하고 있으며 하루가 지난 빵은 절대 판매하지 않습니다.",,"{'빵이 맛있어요': 1256, '친절해요': 352, '특별한 메뉴가 있어요': 345, '매장이 청결해요': 324, '인테리어가 멋져요': 187, '커피가 맛있어요': 139, '가성비가 좋아요': 133, '음료가 맛있어요': 106, '사진이 잘 나와요': 57, '대화하기 좋아요': 42, '화장실이 깨끗해요': 25, '좌석이 편해요': 19, '뷰가 좋아요': 18, '주차하기 편해요': 16, '집중하기 좋아요': 13, '디저트가 맛있어요': 10, '메뉴 구성이 알차요': 4, '종류가 다양해요': 4, '매장이 넓어요': 3, '아늑해요': 2, '음식이 맛있어요': 2, '건강한 맛이에요': 1}",1451,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220602_119%2F1654173197237u14dY_JPEG%2F661B8163-C3F8-4A32-B43A-7640F5BD4AEA.jpeg"""
59,COZY COFFEE STAND,"카페,디저트",4.75,192,235,경북 경산시 남매로 253 라동 103호,20:00에 라스트오더,0507-1302-7640,,월요일 휴무,,"{'커피가 맛있어요': 69, '디저트가 맛있어요': 27, '인테리어가 멋져요': 22, '음료가 맛있어요': 19, '특별한 메뉴가 있어요': 13, '매장이 청결해요': 10, '대화하기 좋아요': 10, '친절해요': 7, '사진이 잘 나와요': 7, '주차하기 편해요': 6, '집중하기 좋아요': 4, '좌석이 편해요': 3, '화장실이 깨끗해요': 3, '가성비가 좋아요': 2}",93,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230204_175%2F1675491970845ezzy7_JPEG%2F7678B608-3B58-495D-AB1B-7EAA89A0E0E0.jpeg"""
60,라포미 본점,"카페,디저트",4.49,522,153,경북 경산시 중방로 29 1층,24:00에 영업 종료,053-815-8150,,"감성가득한 넓고 예쁜 카페 라포미에요.
경산맛집으로 유명한 라포미 매장에서 즐겨보세요.

또한 북유럽감성의 다양한 예쁜 소품들을 구경 및 인터넷최저가보다 저렴하게 구입 가능합니다.

연인들에겐 데이트코스로 커피한잔하면서, 예쁘고 특별한 소품을 부담없이 선물할 수 있어서 뜻깊은 시간을 보낼 수 있어요.
플리마켓보다 다양한 제품들, 어디서도 구할 수 없는 다양한 제품들로 당신의 마음을 사로잡을 것 입니다.

라포미는 Life For Me 의 약자로 '나를 위한 삶'을 의미합니다.

항상 예쁜 소품들은 비싸서 남들에게 선물하기엔 좋지만 나를 위해는 쉽게 못사셨죠?
라포미로 오시면 그 생각이 바뀌실 겁니다.
마음편하게 오셔서 마음편하게 쉬다 가실 수 있는 그런 따뜻한 곳이 되겠습니다.
항상 모든분들께 덕을 쌓는 다는 마음으로 운영하고 있습니다.
따뜻하게 다가와주세요. 라포미의 모든 직원들은 꼭 그 이상 보답하겠습니다.",,"{'디저트가 맛있어요': 150, '커피가 맛있어요': 143, '음료가 맛있어요': 137, '친절해요': 96, '매장이 청결해요': 66, '인테리어가 멋져요': 64, '좌석이 편해요': 62, '가성비가 좋아요': 48, '특별한 메뉴가 있어요': 48, '대화하기 좋아요': 46, '사진이 잘 나와요': 24, '화장실이 깨끗해요': 23, '주차하기 편해요': 18, '뷰가 좋아요': 10, '집중하기 좋아요': 7, '매장이 넓어요': 2, '음악이 좋아요': 1, '반려동물과 가기 좋아요': 1}",328,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230715_293%2F1689415243055pFOka_JPEG%2F%25B6%25F3%25C6%25F7%25B9%25CC%25BA%25BB%25C1%25A1%25BF%25DC%25B0%25FC.jpg"""
61,켄고커피위크,"카페,디저트",4.67,100,171,경북 경산시 청운로 5,21:30에 영업 종료,0507-1335-4692,,"KENGO 켄고는 견고하다는 뜻으로,
항상 좋은 제품을 고객에게 제공하려는 우리의 신념과
의지를 의미합니다.",,"{'커피가 맛있어요': 26, '친절해요': 19, '디저트가 맛있어요': 13, '음료가 맛있어요': 13, '인테리어가 멋져요': 12, '매장이 청결해요': 11, '대화하기 좋아요': 10, '특별한 메뉴가 있어요': 7, '사진이 잘 나와요': 6, '집중하기 좋아요': 3, '좌석이 편해요': 1, '가성비가 좋아요': 1, '화장실이 깨끗해요': 1, '뷰가 좋아요': 1}",49,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231031_280%2F1698754390879FBUMd_JPEG%2F09A11F55-E2BD-4FAD-A41D-3538632C6248.jpeg"""
62,에맨디,"카페,디저트",0.0,161,207,경북 경산시 남매공원로2길 26 1층,22:00에 영업 종료,010-6335-0475,,,,"{'커피가 맛있어요': 80, '디저트가 맛있어요': 57, '친절해요': 45, '특별한 메뉴가 있어요': 43, '뷰가 좋아요': 43, '인테리어가 멋져요': 42, '음료가 맛있어요': 29, '매장이 청결해요': 29, '대화하기 좋아요': 20, '사진이 잘 나와요': 18, '가성비가 좋아요': 9, '화장실이 깨끗해요': 9, '좌석이 편해요': 6, '주차하기 편해요': 2, '집중하기 좋아요': 2, '아늑해요': 1, '매장이 넓어요': 1}",159,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220912_62%2F1662989210231HmXCy_JPEG%2F0ADAD048-727C-43EE-A63B-99DD05EA7B95.jpeg"""
63,코히 kkohi,"카페,디저트",0.0,44,100,경북 경산시 남매공원로2길 22-1 1층,20:30에 라스트오더,0507-1329-1674,,안녕하세요. kkohi_roasters입니다. 코히는 에스프레소와 드립 커피를 전문으로 내세우고 있는 카페입니다.,,"{'커피가 맛있어요': 35, '친절해요': 23, '디저트가 맛있어요': 19, '특별한 메뉴가 있어요': 17, '인테리어가 멋져요': 15, '가성비가 좋아요': 15, '음료가 맛있어요': 11, '매장이 청결해요': 9, '대화하기 좋아요': 6, '뷰가 좋아요': 6, '사진이 잘 나와요': 5, '좌석이 편해요': 1, '음악이 좋아요': 1, '집중하기 좋아요': 1, '화장실이 깨끗해요': 1}",44,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220801_23%2F1659330308502wQQBi_JPEG%2FE9D32958-E4D6-42E3-AC55-4DB26B783B4D.jpeg"""
