,cafe_name,cafe_type,starring,visitor_review,blog_review,address,business_hours,phone_number,connection_site,description,menu,keyword,keyword_number,image_link
74,카페폰드,"카페,디저트",4.33,413,184,경북 경산시 계양로37길 27-1,22:00에 라스트오더,053-813-2700,,,,"{'뷰가 좋아요': 93, '커피가 맛있어요': 80, '음료가 맛있어요': 45, '디저트가 맛있어요': 32, '대화하기 좋아요': 31, '친절해요': 26, '인테리어가 멋져요': 23, '매장이 청결해요': 18, '집중하기 좋아요': 18, '주차하기 편해요': 16, '사진이 잘 나와요': 15, '좌석이 편해요': 12, '화장실이 깨끗해요': 11, '가성비가 좋아요': 8, '특별한 메뉴가 있어요': 8}",202,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160218_71%2F1455751502728iLgNe_JPEG%2F176168485521658_0.jpeg"""
75,논팔로우,"카페,디저트",0.0,136,75,경북 경산시 강변서로 237 1층,22:00에 영업 종료,0507-1303-1404,,커피와 케이크가 맛있는 채광맛집 감성 카페,,"{'커피가 맛있어요': 67, '인테리어가 멋져요': 54, '매장이 청결해요': 46, '디저트가 맛있어요': 45, '음료가 맛있어요': 30, '사진이 잘 나와요': 29, '친절해요': 28, '좌석이 편해요': 26, '대화하기 좋아요': 26, '뷰가 좋아요': 24, '특별한 메뉴가 있어요': 11, '화장실이 깨끗해요': 11, '주차하기 편해요': 10, '집중하기 좋아요': 9, '가성비가 좋아요': 3}",134,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220124_77%2F1643023528010tSmGI_JPEG%2F249E2B71-539F-4121-9CB0-7B1873BA07AF.jpeg"""
76,풀시티,"카페,디저트",0.0,442,163,경북 경산시 강변동로 250-1,21:30에 라스트오더,053-815-0404,,"직접 로스팅한 원두로 맛있는 커피를 내리고 있습니다.
파스타,피자,베이커리,디저트 등 다양한 메뉴들이 준비되어 있습니다. 디저트부터 식사까지 한 곳에서 모두 즐길 수 있는 공간입니다.",,"{'주차하기 편해요': 188, '커피가 맛있어요': 185, '디저트가 맛있어요': 130, '친절해요': 111, '대화하기 좋아요': 108, '매장이 청결해요': 104, '음료가 맛있어요': 91, '인테리어가 멋져요': 85, '특별한 메뉴가 있어요': 77, '좌석이 편해요': 70, '뷰가 좋아요': 61, '사진이 잘 나와요': 34, '화장실이 깨끗해요': 31, '가성비가 좋아요': 30, '집중하기 좋아요': 21, '음식이 맛있어요': 8, '매장이 넓어요': 8, '빵이 맛있어요': 1, '아이와 가기 좋아요': 1, '양이 많아요': 1, '음악이 좋아요': 1, '오래 머무르기 좋아요': 1}",437,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221113_70%2F1668268498625rpzVU_JPEG%2F2.jpg"""
77,데일리레코드,카페,4.56,490,413,경북 경산시 대학로53길 8 1층 데일리레코드 카페,22:00에 영업 종료,0507-1300-4160,,"구움과자 단체 예약 받습니다.
단체 예약시 4-5일 전엔 미리 말씀해주셔야 가능합니다.
감사합니다.",,"{'디저트가 맛있어요': 308, '커피가 맛있어요': 149, '음료가 맛있어요': 109, '매장이 청결해요': 104, '인테리어가 멋져요': 97, '친절해요': 82, '대화하기 좋아요': 76, '특별한 메뉴가 있어요': 70, '주차하기 편해요': 40, '사진이 잘 나와요': 40, '좌석이 편해요': 37, '화장실이 깨끗해요': 37, '가성비가 좋아요': 34, '집중하기 좋아요': 30, '뷰가 좋아요': 11, '차분한 분위기에요': 2, '종류가 다양해요': 2, '빵이 맛있어요': 1, '아늑해요': 1, '차가 맛있어요': 1}",439,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220428_228%2F1651117109310JMIrf_JPEG%2F1646379328759-3.jpg"""
78,비둘기는멍청해보여,"카페,디저트",4.66,170,141,경북 경산시 대학로 271,22:00에 영업 종료,010-9920-5676,,안녕하세요 카페 비둘기는 멍청해 보여입니다,,"{'음료가 맛있어요': 45, '커피가 맛있어요': 43, '인테리어가 멋져요': 37, '디저트가 맛있어요': 31, '대화하기 좋아요': 31, '친절해요': 29, '좌석이 편해요': 21, '화장실이 깨끗해요': 17, '집중하기 좋아요': 16, '매장이 청결해요': 15, '사진이 잘 나와요': 14, '특별한 메뉴가 있어요': 11, '가성비가 좋아요': 3, '매장이 넓어요': 2, '차분한 분위기에요': 1, '주차하기 편해요': 1, '반려동물과 가기 좋아요': 1, '오래 머무르기 좋아요': 1, '뷰가 좋아요': 1}",110,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200418_148%2F15871931405298l7qe_JPEG%2FAHxeYABnuvj1hW5R0UrOsoX5.jpeg.jpg"""
79,제주제이제이씨커피 경산중방점,베이커리,0.0,541,78,경북 경산시 남매로 173-2,23:00에 라스트오더,0507-1331-2586,,안녕하세요 제주커피 중방점입니다^^,,"{'커피가 맛있어요': 201, '음료가 맛있어요': 148, '가성비가 좋아요': 120, '친절해요': 87, '인테리어가 멋져요': 66, '주차하기 편해요': 52, '뷰가 좋아요': 50, '특별한 메뉴가 있어요': 43, '매장이 청결해요': 43, '빵이 맛있어요': 40, '사진이 잘 나와요': 32, '대화하기 좋아요': 28, '화장실이 깨끗해요': 15, '좌석이 편해요': 12, '야외 공간이 멋져요': 3, '집중하기 좋아요': 2}",528,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211119_255%2F1637257416981TKy3x_JPEG%2F%25C1%25A6%25C1%25D6%25C4%25BF%25C7%25C7%25B8%25DE%25C0%25CE.jpg"""
80,카페리아 옥산점,카페,4.19,284,34,경북 경산시 성암로21길 4 카페리아옥산점,23:00에 라스트오더,0507-1364-0040,,"카페리아는 매장에서 직접 로스팅한 신선한 원두를 사용하여 맛있는 커피를 제공하고자 노력하는 포근한 분위기의 아늑한 카페입니다.
여러가지 도서와 보드게임도 준비되어 있으며 크고 작은 화초들도 이뿌게 자리잡고 있습니다.
은은한 커피향과 산뜻한 느낌으로 남녀노소 누구나 편안히 이용가능한 장소가 되도록 늘 최선을 다해 준비하고 있습니다.
오전11시반부터 오픈하니 모닝커피한잔 즐기는 여유~~추천합니다.",,"{'커피가 맛있어요': 128, '친절해요': 108, '음료가 맛있어요': 74, '대화하기 좋아요': 73, '매장이 청결해요': 59, '좌석이 편해요': 57, '디저트가 맛있어요': 55, '특별한 메뉴가 있어요': 47, '화장실이 깨끗해요': 47, '인테리어가 멋져요': 38, '주차하기 편해요': 37, '가성비가 좋아요': 30, '사진이 잘 나와요': 22, '집중하기 좋아요': 19, '뷰가 좋아요': 18, '아늑해요': 15, '음악이 좋아요': 3}",260,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220416_201%2F1650074551211D90Pf_JPEG%2F20220411_161955.jpg"""
81,페이퍼,"카페,디저트",0.0,107,132,경북 경산시 경안로67길 2-13 페이퍼,22:00에 영업 종료,0507-1355-4843,,"힙한감성에 사진이 잘나오는 카페. 이쁜 악세사리도 같이 구경할 수 있어요.
레스토랑에 가야 먹을 수 있는 브루스케타를 카페에서 간편히 즐길 수 있습니다.",,"{'디저트가 맛있어요': 73, '커피가 맛있어요': 63, '특별한 메뉴가 있어요': 53, '음료가 맛있어요': 51, '친절해요': 49, '인테리어가 멋져요': 33, '가성비가 좋아요': 32, '사진이 잘 나와요': 25, '매장이 청결해요': 22, '대화하기 좋아요': 16, '집중하기 좋아요': 8, '좌석이 편해요': 3, '아늑해요': 1, '음악이 좋아요': 1, '주차하기 편해요': 1, '뷰가 좋아요': 1}",106,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220305_60%2F1646410863704vOqJX_JPEG%2F0771B5A9-ECEB-4F1E-A92A-8162581D75FF.jpeg"""
82,1LL 미니멀스토어 1호점,"카페,디저트",0.0,45,13,경북 경산시 경안로44길 16 1층,19:00에 영업 종료,0507-1399-4571,,"* 주문 및 예약 - 카카오톡 검색 1LL 미니멀스토어 1호점

안녕하세요.

1LL 미니멀스토어 1호점은, 2015년에 오픈한 1LL(일)의 또 다른 도전입니다.

저희는 언제나 원재료를 가장 중요하게 생각하며, 좋은 원재료를 선택해 그 재료의 개성을 극대화하는 것을 목표로 하고 있습니다. 이번 1LL 미니멀스토어 역시 같은 철학 속에서 탄생시킨 브랜드입니다.

미니멀스토어의 핵심은 스페셜티, 마이크로랏처럼 높은 수준의 단일품종 원두를 아주 합리적인 가격으로 제공하는 것이 목표입니다.

아프리카, 아메리카, 아시아(오세아니아 포함) 대륙에서 온 밝게 볶은(Light Roasting) 단일품종(Single Origin) 원두를 선택해서 오직 필터커피로만 드실 수 있으며, 원두는 상시 변경됩니다.

원두는 생두의 가격에 따라 달라질 수 있지만, 항상 2,900원에 이용하실 수 있는 원두는 구비되어 있습니다. 또한 가끔씩 제공하는 게이샤 품종처럼 값비싼 원두도 다른 어떤 곳보다 합리적인 가격으로 제공한다고 자부합니다.

추가로 커피와 함께 즐길 수 있도록 휘낭시에를 직접 반죽, 제조해서 판매하고 있습니다.",,"{'커피가 맛있어요': 44, '가성비가 좋아요': 26, '디저트가 맛있어요': 24, '인테리어가 멋져요': 24, '친절해요': 23, '매장이 청결해요': 23, '음료가 맛있어요': 10, '특별한 메뉴가 있어요': 6, '사진이 잘 나와요': 4, '대화하기 좋아요': 2, '차분한 분위기에요': 1, '빵이 맛있어요': 1, '메뉴 구성이 알차요': 1, '반려동물과 가기 좋아요': 1, '집중하기 좋아요': 1, '뷰가 좋아요': 1}",45,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230504_42%2F1683158141798KmyfI_JPEG%2FIMG_2843.jpeg"""
83,커피명가 본,카페,0.0,2073,618,경북 경산시 압량읍 임당로 230,20:30에 라스트오더,053-815-0892,,"Bon voyage
가장 기본으로 돌아가
커피명가의 근본이 되는 공간

좋은 행복한 기분좋은 곳
커피명가 본
本 : bon

'Kids care zone'",,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211102_46%2F1635818112659dvECu_JPEG%2FBrjS1Cv6feMKvzPT8sZAKw6L.jpeg.jpg"""
84,온어데일리,카페,4.44,339,302,경북 경산시 청운로 12 온어데일리,22:00에 영업 종료,0507-1373-0039,,,,"{'친절해요': 42, '음료가 맛있어요': 38, '매장이 청결해요': 37, '커피가 맛있어요': 35, '디저트가 맛있어요': 30, '인테리어가 멋져요': 29, '대화하기 좋아요': 21, '사진이 잘 나와요': 20, '가성비가 좋아요': 15, '화장실이 깨끗해요': 13, '주차하기 편해요': 12, '좌석이 편해요': 10, '특별한 메뉴가 있어요': 10, '집중하기 좋아요': 6, '뷰가 좋아요': 5}",141,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190805_89%2F15649921883636MJkF_JPEG%2F2tBXnbvF-ztz5bMNeJPMoZHW.jpg"""
85,카페 플러터,"카페,디저트",4.95,99,24,경북 경산시 남매로 237 C동,매주 목요일 휴무,010-4227-4445,,카페 플러터 중방점 (중방동 105-5),,"{'커피가 맛있어요': 62, '음료가 맛있어요': 51, '친절해요': 49, '매장이 청결해요': 36, '디저트가 맛있어요': 30, '인테리어가 멋져요': 21, '가성비가 좋아요': 16, '주차하기 편해요': 14, '대화하기 좋아요': 10, '특별한 메뉴가 있어요': 8, '사진이 잘 나와요': 4, '뷰가 좋아요': 4, '집중하기 좋아요': 3, '좌석이 편해요': 1}",95,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210926_117%2F1632650650059tFJLN_JPEG%2Ft0aGR4TwLPD0yiJdmlaGHl3U.jpg"""
86,카페솜,"카페,디저트",4.64,76,54,경북 경산시 대학로59길 2 지하 1층,22:30에 영업 종료,0507-1336-3673,,"보드게임을 즐길 수 있는 아늑한 디저트 카페, 'som' 입니다.

입맛을 사로잡을 다양한 음료와 시그니처 디저트 스모어딥을 맛보실 수 있습니다.

[Option]

- 보드게임
- 좌식형룸
- 파우더룸

Would you like 'som'eting to drink? :)",,"{'음료가 맛있어요': 26, '디저트가 맛있어요': 22, '친절해요': 19, '커피가 맛있어요': 16, '대화하기 좋아요': 15, '인테리어가 멋져요': 14, '매장이 청결해요': 13, '특별한 메뉴가 있어요': 11, '좌석이 편해요': 10, '사진이 잘 나와요': 5, '가성비가 좋아요': 5, '집중하기 좋아요': 4, '뷰가 좋아요': 1}",60,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230702_268%2F1688285018102qU8yc_JPEG%2F%25B4%25D9%25BF%25EE%25B7%25CE%25B5%25E5%25C6%25C4%25C0%25CF.jpg"""
87,카페홈,카페,0.0,87,19,경북 경산시 계양로 177 스카이뷰 2층,21:30에 라스트오더,0507-1369-7979,,"스페셜티 원두를 사용하여 아메리카노 맛이 풍부함은 기본이며,
크림/과일청/아이스크림은 모두 정성이 가득 담긴 수제입니다.

2~3층으로 구성되어 있으며,
2층) 해수어와 산호초를 볼 수 있으며, 통 유리창의 편안하고 따스한 녹색공간
3층) 대학 앞이라는 매력을 살린 스터디&오피스 공간으로 구성되어 있습니다.",,"{'음료가 맛있어요': 45, '친절해요': 42, '커피가 맛있어요': 41, '매장이 청결해요': 37, '집중하기 좋아요': 32, '인테리어가 멋져요': 31, '디저트가 맛있어요': 29, '좌석이 편해요': 18, '화장실이 깨끗해요': 18, '뷰가 좋아요': 14, '대화하기 좋아요': 13, '사진이 잘 나와요': 10, '특별한 메뉴가 있어요': 5, '가성비가 좋아요': 4, '음식이 맛있어요': 1, '메뉴 구성이 알차요': 1, '음악이 좋아요': 1, '주차하기 편해요': 1, '비싼 만큼 가치있어요': 1, '오래 머무르기 좋아요': 1, '건강한 맛이에요': 1}",87,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230826_276%2F16930148922272KJ4N_JPEG%2F20230825_185950.jpg"""
88,구스켓인더크로플 영남대점,"카페,디저트",0.0,108,38,경북 경산시 대학로53길 16 1층 구스켓 인 더 크로플 영남대점,01:40에 영업 종료,0507-1356-3195,,"경산 1등 겉바속촉 크로플 맛집 '구스켓 인 더 크로플 영남대점'입니다.

어디서나 크로플은 흔히 드셔 보셨을 겁니다. 구스켓 만의 크로플은 겉바속촉은 따라오지 못할겁니다.

혹여나 생크림 및 소스가 올라갔을 경우 크로플이 눅눅하지는 않을까? 라는 생각은 많이 하실 거예요. 그 부분을 구스켓 인 더 크로플 에서는 모든 부분을 잡았습니다. 배달을 받으셨거나 포장을 하셔도 최대 6시간 동안 겉바속촉은 유지 됩니다!

항상 내가 먹는 마음으로 맛,위생,서비스 모든 부분들 최상의 딜리버리로 보답하고 있습니다.

크로플뿐만 아니라 음료도 가성비와 최대의 퀄리티로 여러분께 내어드리고 있습니다.

혹여나 맛,서비스 문제가 있으시면 언제든
매장으로 연락 주시면 바로 조치 해드립니다.",,"{'디저트가 맛있어요': 98, '음료가 맛있어요': 47, '매장이 청결해요': 47, '친절해요': 46, '커피가 맛있어요': 44, '인테리어가 멋져요': 32, '가성비가 좋아요': 27, '대화하기 좋아요': 25, '특별한 메뉴가 있어요': 17, '사진이 잘 나와요': 14, '집중하기 좋아요': 9, '좌석이 편해요': 7, '아늑해요': 6, '화장실이 깨끗해요': 5, '메뉴 구성이 알차요': 2, '음악이 좋아요': 2, '양이 많아요': 1, '주차하기 편해요': 1, '뷰가 좋아요': 1}",107,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230913_243%2F1694576805862ge5YJ_JPEG%2F%25B4%25DC%25C3%25BC%25C4%25C61.jpg"""
89,램프앤,"카페,디저트",0.0,83,20,경북 경산시 대학로9길 15-1,22:00에 영업 종료,053-815-1239,,"경산 정평동 커피맛집, 지하철 정평역에서 2분 거리, 수제케익, 수제디저트, 공간대여(스터디, 파티, 모임, 전시회 등)",,"{'커피가 맛있어요': 42, '친절해요': 32, '인테리어가 멋져요': 30, '디저트가 맛있어요': 24, '대화하기 좋아요': 23, '매장이 청결해요': 17, '음료가 맛있어요': 16, '사진이 잘 나와요': 11, '가성비가 좋아요': 9, '집중하기 좋아요': 9, '화장실이 깨끗해요': 9, '좌석이 편해요': 5, '뷰가 좋아요': 5, '특별한 메뉴가 있어요': 4, '주차하기 편해요': 1}",82,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211226_213%2F1640504242095y8HN6_JPEG%2FE5A13E61-FBAB-468F-930F-ABCA9FE35597.jpeg"""
90,모리커피 영남대점,"카페,디저트",0.0,114,17,경북 경산시 대학로 299 104호,23:00에 라스트오더,0507-872-3858,,"저희 매장은 [패스오더 앱]으로 편하게 주문이 가능한 매장입니다!
앱으로 미리 주문하고 방문 후 기다리지 않는 VIP 경험을 가져보세요!",,"{'커피가 맛있어요': 52, '음료가 맛있어요': 44, '가성비가 좋아요': 29, '친절해요': 28, '디저트가 맛있어요': 15, '매장이 청결해요': 14, '특별한 메뉴가 있어요': 9, '인테리어가 멋져요': 5, '좌석이 편해요': 2, '사진이 잘 나와요': 2, '화장실이 깨끗해요': 2, '주차하기 편해요': 1, '대화하기 좋아요': 1, '종류가 다양해요': 1, '뷰가 좋아요': 1}",111,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211030_266%2F1635586753913k3Q8r_JPEG%2FBMzZKn-5ahDMnvOyTWKxlWah.jpg"""
91,씨코드커피,카페,4.6,119,15,경북 경산시 대학로 58 경산2차우방맨션 제111동5호,19:00에 영업 종료,0507-1362-1627,,"매주 새로운 원두를 핸드드립으로 소개해드리고있습니다
맛있는 커피를 제공하기위해 힘쓰고있습니다.
[외부디저트 반입가능합니다]

*정성껏 남겨주신 소중한 리뷰 감사합니다

방문해주신 모든분들께 감사합니다 :D",,"{'커피가 맛있어요': 61, '친절해요': 45, '음료가 맛있어요': 23, '매장이 청결해요': 18, '대화하기 좋아요': 15, '집중하기 좋아요': 10, '좌석이 편해요': 7, '인테리어가 멋져요': 7, '특별한 메뉴가 있어요': 7, '디저트가 맛있어요': 6, '가성비가 좋아요': 6, '사진이 잘 나와요': 3, '뷰가 좋아요': 3, '아늑해요': 2, '화장실이 깨끗해요': 1}",90,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230728_27%2F16905527279908WPv0_JPEG%2F20230324_131039.jpg"""
92,노을풍경,라이브카페,4.76,97,79,경북 경산시 압량읍 청운2로9길 31,22:30에 영업 종료,053-801-6777,,,,"{'친절해요': 39, '인테리어가 멋져요': 38, '오래 머무르기 좋아요': 24, '대화하기 좋아요': 24, '음식이 맛있어요': 19, '주차하기 편해요': 18, '매장이 청결해요': 13, '특별한 메뉴가 있어요': 11, '가성비가 좋아요': 6, '화장실이 깨끗해요': 6, '사진이 잘 나와요': 3, '뷰가 좋아요': 3, '술이 다양해요': 2, '혼술하기 좋아요': 2, '음료가 맛있어요': 2, '기본 안주가 좋아요': 2, '단체모임 하기 좋아요': 2, '차분한 분위기에요': 1, '커피가 맛있어요': 1, '아늑해요': 1, '야외 공간이 멋져요': 1}",72,
93,커피본인 경산점,"카페,디저트",0.0,68,30,경북 경산시 강변동로 278 403호,24:00에 영업 종료,0507-1472-8782,,"상호 : 본인(Born INN)
Sub name : 본인커피

화려하게 꾸민 공간이 아닌,
휴식할 수 있는 공간으로 태어나다.
By Coffee Born INN

내부 공간은 편안하게 쉴 수 있는 부담없는 공간으로 테이크아웃 하실때도 대기의자에 앉아 기다리실 수 있게 항상 고객님들을 우선시하는 카페입니다.

로스팅해서 바로 가져와 원두맛을 더욱 고소하게 느끼실 수 있는 최상의 커피맛입니다.
Born INN 만의 맛을 냅니다.
디저트 또한 어디서나 맛 볼 수 없는 흔한 맛이 아닌 저희만의 특색있는 다양한 메뉴들로 구성되어있습니다.

브로인제이 헬스장 회원이나 브로인제이 골프장 회원분들은 상시10% 할인을 해드리고있습니다. (커피본인은 브로인제이의 자회사 입니다.)",,"{'음료가 맛있어요': 37, '매장이 청결해요': 37, '디저트가 맛있어요': 34, '친절해요': 33, '커피가 맛있어요': 32, '특별한 메뉴가 있어요': 21, '주차하기 편해요': 20, '뷰가 좋아요': 20, '가성비가 좋아요': 17, '인테리어가 멋져요': 12, '사진이 잘 나와요': 12, '좌석이 편해요': 8, '화장실이 깨끗해요': 8, '대화하기 좋아요': 7, '집중하기 좋아요': 3, '컨셉이 독특해요': 2, '야외 공간이 멋져요': 1, '포장이 깔끔해요': 1, '차가 맛있어요': 1, '종류가 다양해요': 1}",68,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230224_92%2F1677236350430YSqy7_JPEG%2F%25C4%25AB%25C6%25E4%25BB%25E7%25C1%25F8.jpg"""
94,마농 영남대점,"카페,디저트",0.0,32,34,경북 경산시 대학로 299 1층 마농,21:15에 라스트오더,0507-1387-5157,,"마농 바게트 앤 커피 영남대 본점입니다!
모든 바게트를 건강한 우리 땅에서 나고 자라는 우리 먹거리를 이용 하여 만들고 있습니다. 다른 빵 류 들과 달리 많이 먹어도 속에 느끼함이나 거부감이 없습니다. 특히 제주 감귤바게트, 비트바게트는 저희 마농만이 가지고 있는 대한민국 유일한 바게트 입니다. 대표 메뉴인 제주 마농바게트, 비트바게트, 감귤바게트 이 외에도 고객님들의 니즈를 분석하여 핫도그, 앙버터, 잠봉뵈르 등 다양한 메뉴들을 수시로 선보이려고 노력중입니다! 매일 먹어도 부담이 없고 든든한 한 끼를 책임 질 수있는 저희 마농이 되도록 하겠습니다 감사합니다.",,"{'디저트가 맛있어요': 23, '특별한 메뉴가 있어요': 19, '친절해요': 16, '커피가 맛있어요': 13, '음료가 맛있어요': 13, '매장이 청결해요': 11, '가성비가 좋아요': 8, '인테리어가 멋져요': 5, '사진이 잘 나와요': 5, '빵이 맛있어요': 2, '아늑해요': 1, '음식이 맛있어요': 1, '집중하기 좋아요': 1, '대화하기 좋아요': 1, '종류가 다양해요': 1}",32,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230508_145%2F16835474670623cdvx_JPEG%2F1683547442772.jpg"""
95,롤링핀 경산점,베이커리,4.5,1004,261,경북 경산시 경안로50길 6 롤링핀,22:00에 영업 종료,0507-1359-9200,,"압구정 식빵/치아바타 등 빵으로 유명한 롤링핀

대구 수성못 유명 빵집 롤링핀을 경산에서도 만나보세요~

경산 맛집 소담숯불 경산점 바로 옆, 코난 크로스핏 옆
세명병원 근처 주차하기 좋은 카페
홈플러스 경산점 근처 대형 카페
중방이편한세상, 중방 서희스타힐스 도보 5분 거리 카페
경산 빵집, 중방동 빵집",,"{'빵이 맛있어요': 448, '커피가 맛있어요': 259, '주차하기 편해요': 177, '친절해요': 176, '대화하기 좋아요': 143, '음료가 맛있어요': 118, '매장이 청결해요': 107, '좌석이 편해요': 82, '특별한 메뉴가 있어요': 70, '인테리어가 멋져요': 68, '가성비가 좋아요': 46, '집중하기 좋아요': 45, '화장실이 깨끗해요': 30, '사진이 잘 나와요': 12, '매장이 넓어요': 8, '뷰가 좋아요': 6, '디저트가 맛있어요': 3, '차분한 분위기에요': 2, '아이와 가기 좋아요': 2, '아늑해요': 1, '음식이 맛있어요': 1, '오래 머무르기 좋아요': 1, '단체모임 하기 좋아요': 1}",570,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230911_28%2F1694427514804cOAuv_JPEG%2FKakaoTalk_20230903_105621773_02.jpg"""
96,원피스커피,카페,4.84,97,49,경북 경산시 청운로 17 2층 원피스커피,22:00에 영업 종료,0507-1325-0994,,,,"{'디저트가 맛있어요': 28, '커피가 맛있어요': 18, '친절해요': 16, '가성비가 좋아요': 11, '음료가 맛있어요': 10, '대화하기 좋아요': 10, '집중하기 좋아요': 8, '매장이 청결해요': 7, '좌석이 편해요': 5, '인테리어가 멋져요': 5, '특별한 메뉴가 있어요': 5, '화장실이 깨끗해요': 4, '사진이 잘 나와요': 2, '주차하기 편해요': 1, '뷰가 좋아요': 1}",55,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221030_296%2F1667115881376nedod_JPEG%2F20220406_121432.jpg"""
97,스타벅스 경산임당역DT점,카페,4.52,4241,154,경북 경산시 대학로 208,2023.07.20~2025.07.19,1522-3232,,"1,주차가능 2.주차장위치: 매장 후면 3.주차가능대수: 37대 (장애인 전용3대포함) 4.주차조건: 매장 이용시 무료 5.주차요금 정산방법: 정산없이 출차",,"{'커피가 맛있어요': 1365, '주차하기 편해요': 744, '친절해요': 622, '음료가 맛있어요': 561, '매장이 청결해요': 468, '디저트가 맛있어요': 431, '대화하기 좋아요': 343, '좌석이 편해요': 261, '인테리어가 멋져요': 195, '화장실이 깨끗해요': 192, '집중하기 좋아요': 189, '뷰가 좋아요': 154, '특별한 메뉴가 있어요': 112, '가성비가 좋아요': 100, '사진이 잘 나와요': 54, '매장이 넓어요': 8, '오래 머무르기 좋아요': 2, '음악이 좋아요': 1, '포장이 깔끔해요': 1, '비싼 만큼 가치있어요': 1, '차가 맛있어요': 1, '단체모임 하기 좋아요': 1, '종류가 다양해요': 1}",2889,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png"""
98,마실커피 4호점,"카페,디저트",4.0,106,34,경북 경산시 중방로 116 마실커피,23:50에 영업 종료,0507-1315-6593,,,,"{'커피가 맛있어요': 39, '가성비가 좋아요': 28, '음료가 맛있어요': 26, '친절해요': 22, '주차하기 편해요': 13, '매장이 청결해요': 13, '대화하기 좋아요': 9, '디저트가 맛있어요': 8, '특별한 메뉴가 있어요': 5, '집중하기 좋아요': 4, '사진이 잘 나와요': 3, '화장실이 깨끗해요': 3, '인테리어가 멋져요': 2, '뷰가 좋아요': 2, '좌석이 편해요': 1}",78,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210516_55%2F1621149518919Ksf7D_JPEG%2FCUFwUHrRM-WwKiMh9b_sCecg.jpg"""
